3200	410
6626	5426
1516	5317
3258	6582
3814	4204
5452	2568
2755	2087
5554	1709
6568	373
1437	4542
262	7471
1122	4939
6020	612
6981	7405
6959	4298
4951	504
77	1068
347	6902
5693	4359
3755	6553
5423	4471
6696	4748
3428	4810
6421	6180
602	3435
6198	7681
482	96
6553	3668
8334	174
3694	4028
6348	3088
4913	1948
7078	8008
1001	8423
6309	130
4695	1514
937	7922
5489	1277
7087	826
7631	4269
792	5338
2176	5206
651	961
7662	4343
2310	7528
6194	3394
5810	5280
2523	8053
1559	2257
7719	5299
6002	6823
4114	324
392	6892
5684	3071
1222	5859
2922	3238
8265	4262
5147	1685
8277	1590
1	1381
1821	4425
5303	1973
7166	2763
8135	4873
3888	3287
5237	32
7172	1762
1242	423
8064	4286
3718	4115
6414	3200
8511	1394
1354	6258
3971	142
4536	307
3514	2776
66	7568
5468	6976
6543	6726
772	3623
4626	8142
1784	844
498	3057
3230	3734
4861	6267
2449	1650
8426	5520
3046	3550
1854	5748
5550	210
1632	2548
2358	8524
3397	6069
5653	7127
2151	4379
5863	3219
2086	5793
6284	5428
3696	1147
591	3424
6677	8003
6457	7080
2302	1095
5268	6771
1299	4021
8434	3602
278	2355
6444	5787
5397	6999
4606	7912
5936	1388
3856	5218
4219	7119
5150	3280
1109	4012
2645	7739
3628	855
6573	104
8268	3085
2501	2305
3532	6377
4641	4716
3651	6760
5515	7415
8026	2938
7917	6133
8035	8143
3460	6551
379	4432
8551	280
2323	7318
528	4852
189	2056
7443	145
5225	2498
2692	4775
5373	2039
5389	4711
6680	8482
8186	2628
4376	5883
5841	5740
8157	1305
2190	813
3450	6126
5791	6487
3337	1876
7101	4807
1124	8435
1686	7873
3246	8113
8045	5049
1697	1252
1033	1040
3321	1367
4837	4322
5774	8216
3426	7230
5677	7197
7433	7287
7647	904
1224	346
8100	683
7880	62
1394	7434
8403	475
628	1620
5025	4254
5622	4931
7074	6852
5229	6754
841	1061
6564	4488
8281	1968
8110	817
3677	6648
5623	8163
4162	3033
618	5734
3509	1503
7209	2757
1749	858
2797	3930
892	7040
4965	4026
642	2749
4741	2961
4036	6494
2272	4453
858	1830
3475	1483
355	4624
8389	6034
6034	1664
6942	2303
7958	4750
2041	7504
2156	3721
1443	2589
5804	6280
3466	5487
5097	2698
6932	2671
3715	3806
870	3495
6035	5493
6428	1687
2529	5578
7090	175
299	676
3131	6646
1009	2426
8535	2871
4121	8551
8152	7007
7279	35
5779	416
5573	993
2173	1326
127	4498
1848	8372
7228	696
8190	3732
2356	6925
575	8347
7973	3692
2021	1073
403	2741
5465	4091
5302	6416
4181	6229
6726	7629
8104	5814
896	2393
719	1643
3685	7433
5016	2964
8342	5402
5425	8061
8319	6362
4075	2838
4437	5229
7308	8237
961	2480
8321	26
7490	2896
787	4824
2572	4496
7732	2332
81	4610
820	7094
560	5216
7201	3077
3781	8501
6195	8140
8210	7743
3140	6194
3958	5199
6288	1466
7242	1148
8067	7069
7939	1082
794	4872
4079	5355
7866	754
7934	236
4377	4720
3842	6635
826	5833
1500	2236
329	6239
789	2210
4252	2841
3697	5645
7413	7021
3133	5003
7571	478
3375	8309
495	1966
5698	187
7469	7412
4515	1525
1351	2582
3618	41
7143	1137
604	7265
8401	1412
6781	7192
827	254
6750	3858
2479	8157
4634	5777
5269	2231
6118	1866
8450	7337
2391	7609
3163	5966
7051	7896
2470	7765
2995	5414
8038	4392
899	7695
1414	2619
5704	260
6643	7365
3296	4035
778	6321
7287	259
6442	8210
5968	6541
811	6172
6577	1237
7824	5346
6047	6729
6873	4884
7526	6009
4222	270
5206	3164
2898	1146
6182	6183
7135	5802
6764	27
2220	3711
2373	6256
6142	5155
7927	5705
1520	3177
197	1205
425	6309
4640	2606
3472	5979
1954	2613
3914	4925
1755	7271
670	7840
2844	5484
309	3199
3510	5136
7661	535
5098	3496
3464	7935
5965	7698
6743	5039
7593	7974
7358	6506
7742	5544
6400	6165
4300	8170
487	557
164	5524
8441	2106
2025	802
80	6221
1147	3052
104	3838
2925	4632
6521	345
531	2417
5853	8060
7641	6396
3543	7350
3034	2297
4670	6993
2628	3895
6384	3443
7047	4093
419	5296
194	2887
6066	7086
4557	700
678	7359
1203	4923
2728	7569
2600	7549
6413	3336
4288	1169
1912	1361
4259	3380
1654	8398
7670	5558
7600	6670
6146	6491
925	573
860	1127
1803	6654
5852	2920
2080	2476
5821	1695
4748	6992
5242	6873
6412	4069
4667	1929
6330	406
1416	8033
3864	2302
2065	3096
2238	7951
1479	46
6149	5667
6504	3533
3435	5154
1409	7521
4755	8489
4605	3775
7774	2754
2075	2681
3740	2856
4233	7376
418	7180
6087	8200
412	4477
2233	6098
5595	6175
2649	263
6594	7361
6601	5773
1641	4146
630	7456
6365	867
5263	680
107	2131
4980	8204
7043	3131
188	3058
2689	721
5450	3978
8144	6843
3668	5674
3144	5545
8529	1529
3934	6568
2000	4891
4093	1111
5264	5017
2006	987
4692	7220
6079	1639
6691	5618
8259	4733
7789	7344
6527	6129
5811	3202
5444	7193
3783	2663
230	5162
7629	6298
1407	6225
3809	6032
4239	8285
5185	6422
7330	7474
1756	5719
57	896
4677	3901
1042	7424
3194	3918
1343	3388
7586	2546
4582	8321
7680	18
1442	7328
7572	3618
5337	6406
6523	3956
3979	7680
2515	941
5782	4495
8524	1493
3408	5772
7777	8091
5638	5628
6593	6066
4002	271
1058	6490
3574	3677
2901	8249
3038	7771
6250	1216
2659	6424
5282	7866
2336	3296
3630	7263
1531	2273
4480	6940
5153	2458
3183	6439
7066	3543
8477	8377
3635	291
5605	5205
6646	6741
2843	1703
229	1142
647	2069
3984	6369
3848	2830
8317	5848
69	6987
4122	4723
4769	5867
6780	4022
7352	4195
2598	769
4428	6586
2618	5067
3161	5538
7070	1165
2967	3492
3325	3116
5391	3439
5717	7883
2107	4728
4237	3419
2311	2091
3549	71
6296	4878
7236	2788
6759	4666
8417	4193
6731	6543
1097	6293
7775	1638
7747	4163
3298	2813
7691	6029
5220	7808
4651	7979
7183	5268
1093	7175
222	5866
2064	3372
6295	49
6582	2593
4523	6236
8025	2848
7444	7385
1714	8154
5243	8358
4314	7850
3544	2678
7478	7674
7564	3567
1181	7292
5733	1102
3378	6876
2835	2594
6739	4890
7185	7506
7624	7335
7247	777
3383	4554
3538	7444
1806	7847
3405	8226
6081	5711
1271	4461
3221	7599
7575	6275
135	248
7673	1342
4562	2015
8156	7024
1902	6746
1049	1717
1118	497
6652	7211
6910	1895
4707	5150
7362	465
5712	5433
3839	7076
4620	4943
3922	3514
830	7635
1690	7945
4612	7876
2944	7168
5991	3027
768	3791
1693	5101
30	767
5527	6634
7707	232
2019	8012
5471	1901
610	6875
504	7035
3698	6631
5036	4418
51	8179
4267	3845
1742	1460
2235	4760
1530	3589
6075	4973
8445	6802
5955	4188
8202	5706
7230	3841
1937	4894
8082	3936
1026	6173
1627	1406
8122	8271
8191	6566
5760	7453
4527	5427
492	5764
5658	5981
32	5461
1655	1441
8119	7001
1980	4068
6928	2644
5410	3917
5688	4045
8520	1294
6357	1768
67	5623
8142	2082
4225	205
8447	432
1182	2908
4130	6480
6230	701
1108	953
2055	7550
5714	1835
4768	5015
65	2220
905	7409
3156	6478
72	2239
8396	4124
2072	1967
8393	7604
3778	6492
5552	5255
7035	1912
1041	3155
2908	7915
8410	1869
1801	8192
6666	3835
7506	3233
613	3640
1110	4764
2882	6880
6876	5066
7859	3927
6729	4369
4360	6174
4209	1415
251	252
6574	8082
7278	2956
1542	604
4327	2894
43	7783
6197	7358
6760	6812
7456	7186
1167	60
7788	3370
2961	7668
3553	7985
2830	4010
331	1588
130	6211
4305	4104
6536	694
8050	2779
432	5646
3176	5718
3905	8574
4335	4147
4460	6020
600	4791
2245	2802
109	3667
6108	7450
1074	2953
1140	5770
7081	1273
2410	4077
5509	8352
7344	3857
6822	6640
2990	2067
6924	927
3684	3632
227	1140
7995	2204
4782	7396
4241	7300
4893	6503
4936	6115
7658	1106
1260	7849
1640	2774
2115	2710
4185	3159
7200	8106
1740	7816
59	5437
2490	4382
8203	8318
2007	3814
4927	913
6996	720
3043	5456
7449	4601
6558	3452
1808	2457
7251	8130
8204	7114
4953	7141
1077	7202
7137	7824
5696	2379
1815	2012
3676	4441
4134	3247
2624	3738
5995	3678
7176	3762
8	83
1377	2265
988	3958
6476	1359
6363	3663
675	6017
4997	1151
7817	56
386	5337
1055	1851
1365	4216
2803	6226
635	2013
5890	7356
6024	4107
105	4038
2147	2612
4099	4756
7192	3016
6023	2078
1381	2695
3840	2396
3625	3724
6740	2746
7374	843
2984	960
4359	1601
6099	4940
8370	4143
1295	6464
5281	6181
4907	1527
4943	2847
4990	414
6974	8221
4616	8312
5131	7931
443	3059
472	5786
4801	4979
3244	1221
3681	2279
4554	3308
4187	7984
2748	3870
1068	6988
3997	6944
7097	8131
6538	3801
7786	7413
372	4829
8070	1681
2973	7989
2626	849
3128	7852
643	5029
5728	6690
6190	6546
6619	3809
3329	8367
8320	6825
8505	2152
5682	3075
5298	6473
7483	2943
1825	7728
4476	3651
5477	2126
3165	1566
4235	5635
3109	4344
6472	4053
1323	3300
5539	8054
4518	7796
8056	8044
4263	5320
2307	7089
4522	7372
3340	1288
5644	3676
3443	4315
1328	4151
6339	2648
8509	7313
1232	2502
3062	4027
5312	4540
7199	2747
7674	7577
5787	5071
7696	2285
4780	7958
912	5629
3491	1898
3601	933
2250	6421
282	6765
2653	591
8054	2898
3415	1726
3389	525
7567	997
7604	1235
715	384
4576	6227
1745	4781
1810	6077
7270	3727
689	1848
975	1702
655	2002
4553	7727
2994	4638
5088	2819
3393	536
2129	6804
2781	4409
1054	1365
4637	3053
7936	5480
8001	7130
3095	5860
1550	3353
5672	8058
6301	2931
3214	6570
4947	4468
710	179
3123	2654
1018	8045
5536	2189
6464	7486
5453	3123
61	5403
3440	8268
5590	7170
4765	2907
3742	4608
4785	872
5832	2578
2199	7280
3581	4383
2477	5841
8118	982
4414	3680
3614	8199
808	8257
971	3333
5636	5454
6615	7088
3178	94
7417	6618
836	719
2629	1994
3354	2338
5026	1510
7497	5647
3090	3876
5574	6368
1462	4301
7355	6399
5777	1131
2583	2439
4294	2646
5788	7908
4198	5956
1459	8209
6748	2910
7387	2714
6359	4981
1162	1478
2951	2413
6517	5168
4485	4602
1719	8307
4462	8320
4890	2208
944	4899
6927	1799
7825	4737
6713	3253
6649	47
5068	7123
97	4647
2317	7999
5548	1900
958	3041
849	5508
6054	5343
1119	7923
6396	5760
8288	4472
2419	6558
8245	895
3690	6323
5320	4241
3585	1545
1662	1862
1751	7410
7871	3916
4357	5180
155	4422
6962	2666
7802	5689
4435	6929
4325	1924
6782	3649
3620	5745
115	5785
3341	4804
2826	2935
7508	8443
256	8254
5469	5662
8487	5440
4276	1712
5568	2966
8478	4856
5318	7481
2439	1644
2596	5122
8392	3716
4882	6954
2189	7
6957	7046
1006	4170
5132	3684
622	4054
8274	5497
8219	2313
1982	3167
5727	4591
8547	3109
8407	6316
7100	1730
7767	5990
7063	8440
5041	4953
6025	2924
4646	3875
4946	3695
3874	6036
4492	4005
5283	154
6461	3147
576	2883
2180	321
7649	3577
5136	528
6866	133
7900	4511
6863	5751
7476	4083
171	2363
662	4671
3823	4759
8568	7897
558	3744
6447	3932
6294	5161
3615	7572
7068	6383
162	3093
1430	1949
7404	4122
4542	1047
4301	3606
4395	5622
7992	7310
5	5032
8355	6590
1318	4080
2548	2373
2960	5580
6387	5430
5105	377
5761	5170
6178	4169
49	185
2003	2241
8361	7341
356	7542
7991	7921
5400	3412
4472	892
5901	1484
5039	143
2894	4158
4992	8476
4818	7943
4463	8342
4232	2538
781	5755
6753	2062
2258	5014
3377	501
7415	6844
2328	6252
4350	4000
8086	925
6377	3145
1215	7602
2695	7250
7391	2708
1198	2446
4170	6038
7291	3028
3288	6300
6645	8197
7160	7289
1744	1763
4407	1793
4798	2527
2612	4066
6901	1037
7441	7551
7717	2854
5734	4685
2538	7034
2426	2060
1062	5709
1608	6922
6404	4466
8225	7701
7897	1746
7836	545
2441	7822
7239	8349
1878	8433
6994	3722
7577	6847
3786	2280
5520	736
4832	5399
6663	2065
7273	7576
2251	1784
5300	3476
8415	4271
7990	7319
4097	6589
175	7326
7543	7928
7017	7821
2789	5505
2262	4031
6951	2464
6548	4844
2845	986
7525	3371
2494	7268
6718	1160
5040	4903
8514	1112
4896	1651
6853	4001
6683	6521
2849	6564
3632	2685
1700	2269
5702	702
7167	2071
755	672
1804	2803
4430	529
6811	931
4445	375
645	1438
1218	2649
4575	7798
524	1752
7576	5453
3899	2397
7806	7617
4118	5914
2008	2382
242	5567
2105	3029
5285	1674
641	6998
2141	3687
2979	4110
6268	3904
3236	7598
4849	4502
4299	5256
8094	6692
3852	4521
5140	7214
6961	5001
8489	7893
6596	7718
6931	5073
6681	6916
1858	7714
7553	407
5921	737
6085	8462
6604	850
3419	6682
4636	6148
573	3368
6379	1195
2997	4830
5935	6518
6531	6317
875	2092
5378	1301
7977	7148
2058	5058
8356	4595
3297	6440
8234	7297
1044	6730
5805	1718
3418	5523
5928	6903
1420	2207
2447	3888
484	3521
1138	8016
2186	1616
7940	8220
4405	8013
4526	3994
5196	7073
3033	3731
3326	4237
193	771
3662	2688
2412	3094
1842	5217
8194	267
2254	24
3882	1907
3999	3982
186	3448
1652	8205
2475	3733
6271	3597
2770	3451
1767	5941
5178	1459
4434	5294
8438	2365
927	3503
735	1084
2807	714
5724	1064
1435	4673
2836	2504
7740	2197
8395	8530
456	7449
5157	7224
5377	3340
2433	1795
2507	5395
2569	1197
8533	1599
5079	4157
980	1856
5500	3699
8078	7499
6243	6450
4822	1934
7693	7920
2240	2734
4556	3613
2943	4961
1650	2812
906	1283
2651	7877
8278	8195
6580	2205
7520	5159
1330	4543
1681	8525
7005	8260
3023	3600
3865	6087
4442	4040
112	1038
