1978	0.31533050537109375 0.35618290305137634 0.26724690198898315 -0.2606181502342224 -0.25116461515426636 -0.19593305885791779 0.2380008101463318 -0.27647608518600464 0.1299840807914734 -0.07624131441116333 -0.05290476977825165 0.34204280376434326 -0.22025436162948608 0.23480550944805145 -0.1028304398059845 -0.23950889706611633 -0.19499903917312622 -0.2094288468360901 0.2810688018798828 0.3295367360115051 -0.2404244989156723 -0.34953078627586365 -0.3721771538257599 -0.004158079624176025 0.056796908378601074 0.2851465940475464 -0.24378567934036255 -0.47295689582824707 -0.13572856783866882 0.06337794661521912 -0.18626540899276733 0.241533100605011
1979	0.6414600610733032 0.717033326625824 0.5869661569595337 -0.593619167804718 -0.5766447186470032 -0.397411972284317 0.5441560745239258 -0.6215680241584778 0.4390770494937897 -0.36189472675323486 -0.1728779375553131 0.684992790222168 -0.5408483147621155 0.5202831625938416 -0.17124153673648834 -0.5603411197662354 -0.49534523487091064 -0.5079123973846436 0.621018648147583 0.6757742762565613 -0.4357590973377228 -0.7104414105415344 -0.7083485126495361 0.26397043466567993 0.34812188148498535 0.6157702803611755 -0.5393879413604736 -0.8541786670684814 -0.3922368884086609 0.174861341714859 -0.4115801155567169 0.5797467231750488
198	0.3299424648284912 0.37240663170814514 0.28124773502349854 -0.2750633656978607 -0.265255868434906 -0.20496882498264313 0.25126907229423523 -0.29149526357650757 0.14252644777297974 -0.08749325573444366 -0.05779208987951279 0.35748910903930664 -0.23392437398433685 0.2472771853208542 -0.10617923736572266 -0.25333669781684875 -0.2077179253101349 -0.2221897542476654 0.29593151807785034 0.3450090289115906 -0.24957501888275146 -0.3657054305076599 -0.3876035213470459 0.005817964673042297 0.06811024248600006 0.2996927499771118 -0.2567046880722046 -0.4908442497253418 -0.14635266363620758 0.06802932173013687 -0.19611603021621704 0.25602519512176514
1980	0.31533050537109375 0.35618290305137634 0.26724690198898315 -0.2606181502342224 -0.25116461515426636 -0.19593305885791779 0.2380008101463318 -0.27647608518600464 0.1299840807914734 -0.07624131441116333 -0.05290476977825165 0.34204280376434326 -0.22025436162948608 0.23480550944805145 -0.1028304398059845 -0.23950889706611633 -0.19499903917312622 -0.2094288468360901 0.2810688018798828 0.3295367360115051 -0.2404244989156723 -0.34953078627586365 -0.3721771538257599 -0.004158079624176025 0.056796908378601074 0.2851465940475464 -0.24378567934036255 -0.47295689582824707 -0.13572856783866882 0.06337794661521912 -0.18626540899276733 0.241533100605011
1981	0.31533050537109375 0.35618290305137634 0.26724690198898315 -0.2606181502342224 -0.25116461515426636 -0.19593305885791779 0.2380008101463318 -0.27647608518600464 0.1299840807914734 -0.07624131441116333 -0.05290476977825165 0.34204280376434326 -0.22025436162948608 0.23480550944805145 -0.1028304398059845 -0.23950889706611633 -0.19499903917312622 -0.2094288468360901 0.2810688018798828 0.3295367360115051 -0.2404244989156723 -0.34953078627586365 -0.3721771538257599 -0.004158079624176025 0.056796908378601074 0.2851465940475464 -0.24378567934036255 -0.47295689582824707 -0.13572856783866882 0.06337794661521912 -0.18626540899276733 0.241533100605011
1982	-0.04081368073821068 -0.025806473568081856 1.5961610078811646 -1.2370383739471436 -2.9123620986938477 6.556020259857178 1.178835391998291 1.6805155277252197 1.9608620405197144 -0.9238100051879883 2.782968759536743 -1.9525229930877686 -2.2143194675445557 2.9441020488739014 9.728961944580078 -2.0886213779449463 -6.213374614715576 0.2037392556667328 1.7075163125991821 -6.602226257324219 4.179563999176025 1.1646409034729004 1.805411696434021 1.9099688529968262 1.0743541717529297 0.18395303189754486 2.6955623626708984 4.127782344818115 -0.22089903056621552 0.5510323643684387 -4.249619007110596 -1.1528629064559937
1983	-0.04081368073821068 -0.025806473568081856 1.5961610078811646 -1.2370383739471436 -2.9123620986938477 6.556020259857178 1.178835391998291 1.6805155277252197 1.9608620405197144 -0.9238100051879883 2.782968759536743 -1.9525229930877686 -2.2143194675445557 2.9441020488739014 9.728961944580078 -2.0886213779449463 -6.213374614715576 0.2037392556667328 1.7075163125991821 -6.602226257324219 4.179563999176025 1.1646409034729004 1.805411696434021 1.9099688529968262 1.0743541717529297 0.18395303189754486 2.6955623626708984 4.127782344818115 -0.22089903056621552 0.5510323643684387 -4.249619007110596 -1.1528629064559937
1984	0.03737110272049904 0.04338448867201805 0.024931292980909348 -0.021012015640735626 -0.01954050175845623 -0.023401953279972076 0.01886901818215847 -0.02356211096048355 -0.011774185113608837 0.02314540557563305 0.003884864505380392 0.04221849888563156 -0.011662833392620087 0.021193794906139374 -0.018090970814228058 -0.01700650528073311 -0.007755820639431477 -0.01207819115370512 0.025645766407251358 0.03821197524666786 -0.036791544407606125 -0.04151616245508194 -0.051694583147764206 -0.042886439710855484 -0.029461868107318878 0.028236618265509605 -0.02212781086564064 -0.07284774631261826 0.001985938288271427 0.00036305293906480074 -0.016991080716252327 0.014867384918034077
1985	0.03737110272049904 0.04338448867201805 0.024931292980909348 -0.021012015640735626 -0.01954050175845623 -0.023401953279972076 0.01886901818215847 -0.02356211096048355 -0.011774185113608837 0.02314540557563305 0.003884864505380392 0.04221849888563156 -0.011662833392620087 0.021193794906139374 -0.018090970814228058 -0.01700650528073311 -0.007755820639431477 -0.01207819115370512 0.025645766407251358 0.03821197524666786 -0.036791544407606125 -0.04151616245508194 -0.051694583147764206 -0.042886439710855484 -0.029461868107318878 0.028236618265509605 -0.02212781086564064 -0.07284774631261826 0.001985938288271427 0.00036305293906480074 -0.016991080716252327 0.014867384918034077
1986	0.04447002336382866 0.05122822895646095 0.031953759491443634 -0.028352858498692513 -0.026720933616161346 -0.02778591960668564 0.0256204791367054 -0.031159881502389908 -0.004791970364749432 0.01662667840719223 0.0011784364469349384 0.04966786876320839 -0.01877625286579132 0.027469882741570473 -0.019524896517395973 -0.0240965336561203 -0.014437107369303703 -0.01869448646903038 0.033117178827524185 0.045756515115499496 -0.04096587374806404 -0.049371324479579926 -0.058941230177879333 -0.036653678864240646 -0.022782141342759132 0.03548532724380493 -0.028625506907701492 -0.08098887652158737 -0.003766495268791914 0.002856565872207284 -0.0219431035220623 0.022358017042279243
1987	0.04447002336382866 0.05122822895646095 0.031953759491443634 -0.028352858498692513 -0.026720933616161346 -0.02778591960668564 0.0256204791367054 -0.031159881502389908 -0.004791970364749432 0.01662667840719223 0.0011784364469349384 0.04966786876320839 -0.01877625286579132 0.027469882741570473 -0.019524896517395973 -0.0240965336561203 -0.014437107369303703 -0.01869448646903038 0.033117178827524185 0.045756515115499496 -0.04096587374806404 -0.049371324479579926 -0.058941230177879333 -0.036653678864240646 -0.022782141342759132 0.03548532724380493 -0.028625506907701492 -0.08098887652158737 -0.003766495268791914 0.002856565872207284 -0.0219431035220623 0.022358017042279243
1988	-1.1628292798995972 -1.2722797393798828 -1.2225186824798584 1.3082475662231445 1.2857307195663452 0.7161640524864197 -1.205946683883667 1.3431452512741089 -1.4348911046981812 1.4125651121139526 0.552114725112915 -1.2022120952606201 1.3199141025543213 -1.0991158485412598 0.17162728309631348 1.2832725048065186 1.2589101791381836 1.220281958580017 -1.3059617280960083 -1.244844675064087 0.5948672890663147 1.285718321800232 1.105738878250122 -1.4751321077346802 -1.4819141626358032 -1.2469016313552856 1.136810302734375 1.153600811958313 1.1358784437179565 -0.48502737283706665 0.8656226396560669 -1.3743772506713867
1989	0.5471435785293579 0.6118735074996948 0.49911707639694214 -0.5040735602378845 -0.48951438069343567 -0.33902037143707275 0.46200650930404663 -0.5280666947364807 0.36828845739364624 -0.30130821466445923 -0.14513160288333893 0.5846608877182007 -0.4580155611038208 0.44226330518722534 -0.1474163681268692 -0.4753439426422119 -0.4189934730529785 -0.43031156063079834 0.5279510021209717 0.5762192606925964 -0.3735893964767456 -0.6060032248497009 -0.60593581199646 0.2154415100812912 0.28864091634750366 0.5239572525024414 -0.45852914452552795 -0.7324347496032715 -0.3304227590560913 0.14751246571540833 -0.3498986065387726 0.4913508892059326
199	25.45002555847168 0.5574372410774231 -38.32429885864258 6.644680976867676 -1.119593620300293 -14.742417335510254 -32.12133026123047 -19.59770393371582 43.72168731689453 -45.849857330322266 -39.19286346435547 -9.071733474731445 10.296270370483398 -2.288949489593506 -27.027156829833984 13.07151985168457 9.546294212341309 1.0747778415679932 -22.952789306640625 16.111099243164062 13.517640113830566 21.48923683166504 43.797271728515625 35.45621871948242 37.26913833618164 -11.521675109863281 -25.164508819580078 24.23845672607422 -29.43761444091797 9.803832054138184 1.6763898134231567 25.645797729492188
1990	19.97064971923828 -1.524120569229126 -34.44723129272461 7.502469539642334 0.8147991895675659 -11.433483123779297 -29.14177894592285 -14.859353065490723 35.6071891784668 -37.58710861206055 -32.819908142089844 -9.605091094970703 10.578471183776855 -3.535926342010498 -22.68683624267578 12.960169792175293 9.829146385192871 2.601926803588867 -21.471052169799805 11.863886833190918 12.604141235351562 20.27486801147461 39.17719650268555 28.771907806396484 30.120372772216797 -11.634892463684082 -19.816349029541016 22.73155403137207 -23.73113441467285 7.7097930908203125 2.6657683849334717 20.033695220947266
1991	0.402000367641449 0.45823416113853455 0.3168089985847473 -0.29725182056427 -0.28395551443099976 -0.2504279613494873 0.2703230082988739 -0.31984561681747437 0.06938381493091583 0.016858026385307312 -0.03145567327737808 0.44201451539993286 -0.22961318492889404 0.2758309543132782 -0.15201884508132935 -0.265011191368103 -0.19417734444141388 -0.22183138132095337 0.33115628361701965 0.4171243906021118 -0.3359149396419525 -0.44592615962028503 -0.5013587474822998 -0.15555040538311005 -0.05586588382720947 0.3438243269920349 -0.286817729473114 -0.6624773740768433 -0.10898531973361969 0.055463556200265884 -0.21944276988506317 0.2591601312160492
1992	-16.78146743774414 -19.551006317138672 7.511438846588135 -6.270287036895752 1.0700074434280396 -3.345766544342041 5.99899959564209 4.085361003875732 -7.8412346839904785 -0.6960783004760742 -0.9809215068817139 4.245493412017822 -2.393080472946167 -3.7216291427612305 2.209625005722046 5.697026252746582 2.7836272716522217 -11.554010391235352 -0.3879593312740326 0.08263012766838074 -15.227459907531738 -1.7292156219482422 -7.85784387588501 13.149816513061523 7.084270000457764 -6.142677307128906 -0.43067991733551025 4.420660495758057 -4.8070759773254395 -8.224583625793457 0.937528133392334 -1.2861781120300293
1993	-11.68472957611084 -13.560779571533203 4.166726112365723 -3.2951982021331787 1.4974634647369385 -1.7604482173919678 3.1803510189056396 3.5035295486450195 -6.060436248779297 0.4699995517730713 -0.2861444652080536 2.0610060691833496 -0.7390428781509399 -3.1126410961151123 1.5355416536331177 4.527837753295898 2.6154396533966064 -6.800204753875732 -1.056989073753357 -0.6958798766136169 -9.631133079528809 -0.35973966121673584 -4.497931003570557 7.620870590209961 3.6607918739318848 -4.783810615539551 0.41727638244628906 3.5469725131988525 -2.421267032623291 -5.692773818969727 1.1460189819335938 -1.7006887197494507
1994	-12.580643653869629 -14.677078247070312 6.203503608703613 -5.2475996017456055 0.4491068124771118 -2.850661039352417 5.005014419555664 2.7558751106262207 -5.777548789978027 -0.7869391441345215 -0.8762589693069458 3.7345352172851562 -2.211597442626953 -2.541109323501587 1.6020872592926025 4.043386459350586 1.8275954723358154 -9.285526275634766 0.1071968823671341 0.5049107074737549 -12.076204299926758 -1.802609920501709 -6.545710563659668 10.373465538024902 5.727704048156738 -4.354583740234375 -0.687759518623352 2.873478412628174 -3.9859097003936768 -6.2541046142578125 0.4559956192970276 -0.6132335066795349
1995	-12.546563148498535 -14.639751434326172 6.239120960235596 -5.285629749298096 0.41174742579460144 -2.871656656265259 5.040063858032227 2.7168006896972656 -5.736354827880859 -0.8273205161094666 -0.8921191692352295 3.7698237895965576 -2.2498252391815186 -2.509105682373047 1.5968700647354126 4.006135940551758 1.7911845445632935 -9.320887565612793 0.14523032307624817 0.5413689613342285 -12.093902587890625 -1.8402957916259766 -6.5783586502075195 10.41535758972168 5.76999044418335 -4.318214416503906 -0.7208638191223145 2.8391356468200684 -4.0186285972595215 -6.240115165710449 0.43078625202178955 -0.573387861251831
1996	-20.271432876586914 -23.635438919067383 9.487170219421387 -7.983902454376221 1.0119786262512207 -4.271358489990234 7.627546310424805 4.689831733703613 -9.290163040161133 -1.1541829109191895 -1.322328805923462 5.492875099182129 -3.2324085235595703 -4.300219535827637 2.657256603240967 6.680937767028809 3.123656749725342 -14.430215835571289 -0.16853013634681702 0.4015848636627197 -18.804216384887695 -2.42930269241333 -9.901132583618164 16.40916633605957 8.989845275878906 -7.22824764251709 -0.7942641973495483 5.1137542724609375 -6.139814853668213 -9.964536666870117 0.9450014233589172 -1.2596992254257202
1997	-20.271432876586914 -23.635438919067383 9.487170219421387 -7.983902454376221 1.0119786262512207 -4.271358489990234 7.627546310424805 4.689831733703613 -9.290163040161133 -1.1541829109191895 -1.322328805923462 5.492875099182129 -3.2324085235595703 -4.300219535827637 2.657256603240967 6.680937767028809 3.123656749725342 -14.430215835571289 -0.16853013634681702 0.4015848636627197 -18.804216384887695 -2.42930269241333 -9.901132583618164 16.40916633605957 8.989845275878906 -7.22824764251709 -0.7942641973495483 5.1137542724609375 -6.139814853668213 -9.964536666870117 0.9450014233589172 -1.2596992254257202
1998	-0.46930253505706787 -0.5159265995025635 -0.47929084300994873 0.5073345899581909 0.4975125789642334 0.2894132733345032 -0.4671715795993805 0.522821843624115 -0.522248387336731 0.5027744770050049 0.20158381760120392 -0.48871466517448425 0.5024926066398621 -0.4297112822532654 0.08161705732345581 0.49410930275917053 0.47596052289009094 0.4658351540565491 -0.511035144329071 -0.5006400346755981 0.2574385106563568 0.519091010093689 0.4621312618255615 -0.5066623687744141 -0.5223702788352966 -0.49160805344581604 0.44465193152427673 0.5007122159004211 0.42062219977378845 -0.18079780042171478 0.3387189209461212 -0.5259014964103699
1999	0.12310241907835007 0.14072631299495697 0.09469243139028549 -0.08762400597333908 -0.08343138545751572 -0.07674963772296906 0.07956285774707794 -0.09477383643388748 0.011883960105478764 0.016248609870672226 -0.006134215742349625 0.1359350085258484 -0.06533852964639664 0.08218085020780563 -0.04858587309718132 -0.07723306119441986 -0.05417242273688316 -0.06354068964719772 0.0987677350640297 0.12744344770908356 -0.10572407394647598 -0.1365852653980255 -0.15614187717437744 -0.06223777309060097 -0.02957591600716114 0.10337306559085846 -0.08550041913986206 -0.20865300297737122 -0.02714836224913597 0.014521817676723003 -0.0654473826289177 0.07462179660797119
2	0.19510358572006226 0.22667863965034485 0.12911763787269592 -0.10817205905914307 -0.10043546557426453 -0.12220277637243271 0.0970669686794281 -0.12158894538879395 -0.06566835939884186 0.12580710649490356 0.021850548684597015 0.22067025303840637 -0.05865727365016937 0.10962161421775818 -0.09535977244377136 -0.08702823519706726 -0.03811882436275482 -0.06108821928501129 0.13270489871501923 0.19936348497867584 -0.1933598518371582 -0.2167578488588333 -0.2710544466972351 -0.23044702410697937 -0.15940313041210175 0.1465565413236618 -0.11447784304618835 -0.3829115331172943 0.013159871101379395 0.0007910728454589844 -0.08792011439800262 0.07549293339252472
20	982.1142578125 804.018310546875 -1034.9678955078125 80.19197845458984 240.93756103515625 -611.7628784179688 -941.687744140625 -1247.8260498046875 1964.3702392578125 -1743.0921630859375 -1231.61865234375 -785.2998657226562 459.9573059082031 -537.9664916992188 -874.1502685546875 542.6801147460938 426.2054443359375 758.267822265625 -828.8262329101562 948.50244140625 1247.6600341796875 472.1851806640625 1103.107177734375 1557.0596923828125 1755.50244140625 -704.185791015625 -950.138427734375 781.0017700195312 -942.1229858398438 410.51385498046875 546.4243774414062 1487.842041015625
200	96.15605163574219 85.77633666992188 -110.94612884521484 0.14106369018554688 13.7201509475708 -49.619850158691406 -101.49156188964844 -121.13756561279297 211.3685302734375 -185.33995056152344 -113.8548812866211 -95.06977844238281 34.75722122192383 -56.0265998840332 -73.88507843017578 57.31540298461914 36.858863830566406 70.18924713134766 -77.6113052368164 85.69734954833984 140.33560180664062 52.955421447753906 124.03527069091797 148.18934631347656 178.98858642578125 -72.1847915649414 -83.63983154296875 88.5644760131836 -86.58609008789062 33.25659942626953 43.42428970336914 159.83090209960938
2000	0.11497537791728973 0.13344524800777435 0.07688052952289581 -0.0649048313498497 -0.06038687750697136 -0.071993388235569 0.05829760059714317 -0.07273287326097488 -0.03550972044467926 0.07036282867193222 0.01168513111770153 0.1298445761203766 -0.036261267960071564 0.06537886708974838 -0.055503200739622116 -0.052621155977249146 -0.024265162646770477 -0.03749464079737663 0.07910286635160446 0.11758463084697723 -0.11297421157360077 -0.12772560119628906 -0.15884341299533844 -0.13082930445671082 -0.08969041705131531 0.0870184525847435 -0.0682559460401535 -0.2236807644367218 0.005634810775518417 0.0013048872351646423 -0.052408188581466675 0.046102531254291534
2001	-1.096575379371643 -1.1927645206451416 -1.1932777166366577 1.2929086685180664 1.2737797498703003 0.6742733716964722 -1.1932144165039062 1.3217971324920654 -1.5160764455795288 1.5250095129013062 0.5815359354019165 -1.1236326694488525 1.331281065940857 -1.0762628316879272 0.12645293772220612 1.2783715724945068 1.2792316675186157 1.2271438837051392 -1.2775036096572876 -1.1789698600769043 0.5112274885177612 1.211911678314209 0.9972568154335022 -1.645236849784851 -1.614459753036499 -1.209173560142517 1.1125905513763428 0.9871810674667358 1.1795008182525635 -0.5002455711364746 0.8467811346054077 -1.3785480260849
2002	90.01657104492188 153.97979736328125 -115.67253875732422 -36.56592559814453 17.62763214111328 -60.11301040649414 -108.72610473632812 -166.09796142578125 284.22747802734375 -238.91310119628906 -96.60993957519531 -171.0283660888672 11.770389556884766 -110.45675659179688 -78.45378875732422 89.54662322998047 53.25258255004883 97.73308563232422 -69.74266052246094 129.09619140625 224.80987548828125 38.85297775268555 124.42446899414062 164.75714111328125 236.16676330566406 -105.2264404296875 -77.24620056152344 95.27400207519531 -65.9791030883789 2.8292288780212402 64.88350677490234 248.98544311523438
2003	163.75514221191406 271.0398254394531 -198.1969451904297 -51.71297836303711 28.85442352294922 -93.76140594482422 -185.15318298339844 -274.3271179199219 471.5477600097656 -388.49383544921875 -156.30508422851562 -285.2326965332031 22.965404510498047 -177.45790100097656 -130.1765594482422 141.29226684570312 85.04840087890625 173.12313842773438 -114.7680892944336 209.35305786132812 384.3348693847656 66.7436294555664 213.03189086914062 254.14259338378906 377.142578125 -166.49937438964844 -124.55271911621094 152.46495056152344 -101.68317413330078 13.078245162963867 105.8046875 406.730712890625
2004	0.3479923903942108 0.3948606252670288 0.28466174006462097 -0.2725737988948822 -0.2616061866283417 -0.2165035903453827 0.24843229353427887 -0.29109570384025574 0.10205499082803726 -0.035127900540828705 -0.04291922226548195 0.380032479763031 -0.22107605636119843 0.24902334809303284 -0.12247329950332642 -0.24698790907859802 -0.19181294739246368 -0.21171574294567108 0.2985084652900696 0.3623865246772766 -0.27796489000320435 -0.38587486743927 -0.42228084802627563 -0.06915261596441269 0.00755927711725235 0.3062184453010559 -0.2587352991104126 -0.5475248098373413 -0.1222648024559021 0.05905625969171524 -0.19781599938869476 0.24559852480888367
2005	0.9246139526367188 1.065056562423706 3.8006856441497803 -3.1774189472198486 -6.158592224121094 11.14718246459961 2.9941723346710205 2.016968011856079 4.295708179473877 -2.331939935684204 4.6900153160095215 -2.4440371990203857 -4.864834308624268 6.115461349487305 17.212627410888672 -4.659012317657471 -11.973505020141602 -0.4685276746749878 4.056676387786865 -10.793540954589844 6.8510284423828125 0.9851027727127075 2.1641180515289307 3.9845592975616455 2.594529390335083 1.3071973323822021 3.9747378826141357 6.136578559875488 -1.0690124034881592 1.2855409383773804 -8.2837553024292 -1.1194186210632324
2006	0.43315589427948 0.5050028562545776 1.614566445350647 -1.3293339014053345 -2.5980429649353027 4.730942249298096 1.2515497207641602 0.8809893131256104 1.6882978677749634 -0.8143245577812195 2.0544893741607666 -0.9909042716026306 -2.0173838138580322 2.598839282989502 7.296444892883301 -1.950002670288086 -5.041863918304443 -0.15036267042160034 1.720029354095459 -4.569721221923828 2.844585657119751 0.3769046366214752 0.8329240679740906 1.4492853879928589 0.9002934694290161 0.5598829984664917 1.705892562866211 2.461087226867676 -0.36606746912002563 0.5140617489814758 -3.527157783508301 -0.5292061567306519
2007	163.77264404296875 271.0600891113281 -198.2010040283203 -51.710121154785156 28.850849151611328 -93.76008605957031 -185.15602111816406 -274.33349609375 471.5571594238281 -388.4954833984375 -156.30516052246094 -285.2336730957031 22.964941024780273 -177.45230102539062 -130.1790771484375 141.28463745117188 85.04352569580078 173.13095092773438 -114.76499938964844 209.35580444335938 384.34674072265625 66.74222564697266 213.03610229492188 254.13307189941406 377.13861083984375 -166.4912567138672 -124.55473327636719 152.45791625976562 -101.68097686767578 13.086416244506836 105.80203247070312 406.7345886230469
2008	0.26215308904647827 0.3003849685192108 0.1976197063922882 -0.18069249391555786 -0.17155396938323975 -0.1635507345199585 0.16384738683700562 -0.196319580078125 0.009048216044902802 0.05385379120707512 -0.006988205015659332 0.2904868721961975 -0.13050320744514465 0.1710399091243744 -0.10699816048145294 -0.1576649248600006 -0.10617759823799133 -0.12769056856632233 0.20574568212032318 0.2708933651447296 -0.23010891675949097 -0.29092034697532654 -0.33705079555511475 -0.15789973735809326 -0.08463513106107712 0.216813862323761 -0.17803114652633667 -0.4543851613998413 -0.04700295254588127 0.026648763567209244 -0.13633228838443756 0.1506807804107666
2009	0.04429452493786812 0.05260360985994339 0.022752374410629272 -0.01494700089097023 -0.012848781421780586 -0.027920130640268326 0.012948913499712944 -0.018645871430635452 -0.041362643241882324 0.05988446623086929 0.01484459638595581 0.05173572897911072 0.0007381066679954529 0.018430553376674652 -0.027396196499466896 -0.008683081716299057 0.006290416233241558 -0.001466868445277214 0.022667808458209038 0.044441450387239456 -0.05197511613368988 -0.049300115555524826 -0.06892169266939163 -0.09358106553554535 -0.07141676545143127 0.027863916009664536 -0.019406285136938095 -0.10328029841184616 0.020577171817421913 -0.006777781993150711 -0.01501224935054779 0.0037487000226974487
201	21.2862606048584 0.32969629764556885 -32.24974822998047 5.692426681518555 -0.8444190621376038 -12.261533737182617 -27.10314178466797 -16.35426902770996 36.564849853515625 -38.391170501708984 -32.871795654296875 -7.705702781677246 8.780871391296387 -2.0324037075042725 -22.653112411499023 11.120317459106445 8.147006034851074 1.0501279830932617 -19.389904022216797 13.417611122131348 11.39992618560791 18.105308532714844 36.81233596801758 29.632518768310547 31.07767105102539 -9.765976905822754 -20.977859497070312 20.412626266479492 -24.625232696533203 8.1424560546875 1.4811639785766602 21.405237197875977
2010	0.5117176175117493 0.5796018838882446 0.4245451092720032 -0.4095378518104553 -0.3937203884124756 -0.3182052969932556 0.37356337904930115 -0.43618160486221313 0.17407670617103577 -0.08007954061031342 -0.07208151370286942 0.557346761226654 -0.3378439247608185 0.37204450368881226 -0.174880251288414 -0.37324243783950806 -0.2956200838088989 -0.32257944345474243 0.44572240114212036 0.5336283445358276 -0.4014139771461487 -0.5673421621322632 -0.6142568588256836 -0.06424298882484436 0.043084003031253815 0.4551981985569 -0.3864409327507019 -0.7902919054031372 -0.19575068354606628 0.09315505623817444 -0.2953759431838989 0.3733006417751312
2011	0.4074556827545166 0.4641866087913513 0.32263869047164917 -0.3035276532173157 -0.2901305556297302 -0.25378528237342834 0.2761111855506897 -0.3262755572795868 0.0764957144856453 0.009780768305063248 -0.0341879278421402 0.4476310610771179 -0.23600757122039795 0.28108009696006775 -0.1527414321899414 -0.2711908221244812 -0.20029830932617188 -0.2277345061302185 0.33739036321640015 0.4229762554168701 -0.33858969807624817 -0.45195674896240234 -0.5064401030540466 -0.14803685247898102 -0.04840725287795067 0.34975194931030273 -0.29224562644958496 -0.6676544547080994 -0.11456708610057831 0.0578390434384346 -0.22357487678527832 0.2658003568649292
2012	1110.713134765625 1744.7674560546875 -1243.465576171875 -282.841064453125 225.040771484375 -637.8743286132812 -1172.374267578125 -1799.29443359375 3000.56103515625 -2457.28173828125 -1062.9970703125 -1752.0279541015625 222.42771911621094 -1116.6533203125 -871.5770874023438 866.7198486328125 553.7786865234375 1171.9385986328125 -778.5841064453125 1365.1087646484375 2420.5185546875 419.7347412109375 1319.4300537109375 1685.7392578125 2424.58544921875 -1059.404541015625 -862.3504638671875 959.7540893554688 -713.3507080078125 171.0824737548828 732.02392578125 2572.81298828125
2013	1110.713134765625 1744.7674560546875 -1243.465576171875 -282.841064453125 225.040771484375 -637.8743286132812 -1172.374267578125 -1799.29443359375 3000.56103515625 -2457.28173828125 -1062.9970703125 -1752.0279541015625 222.42771911621094 -1116.6533203125 -871.5770874023438 866.7198486328125 553.7786865234375 1171.9385986328125 -778.5841064453125 1365.1087646484375 2420.5185546875 419.7347412109375 1319.4300537109375 1685.7392578125 2424.58544921875 -1059.404541015625 -862.3504638671875 959.7540893554688 -713.3507080078125 171.0824737548828 732.02392578125 2572.81298828125
2014	1110.713134765625 1744.7674560546875 -1243.465576171875 -282.841064453125 225.040771484375 -637.8743286132812 -1172.374267578125 -1799.29443359375 3000.56103515625 -2457.28173828125 -1062.9970703125 -1752.0279541015625 222.42771911621094 -1116.6533203125 -871.5770874023438 866.7198486328125 553.7786865234375 1171.9385986328125 -778.5841064453125 1365.1087646484375 2420.5185546875 419.7347412109375 1319.4300537109375 1685.7392578125 2424.58544921875 -1059.404541015625 -862.3504638671875 959.7540893554688 -713.3507080078125 171.0824737548828 732.02392578125 2572.81298828125
2015	201.94529724121094 333.58319091796875 -243.8017120361328 -62.40708541870117 35.503387451171875 -114.28073120117188 -227.6411895751953 -336.09991455078125 578.1776123046875 -475.6354064941406 -191.27101135253906 -350.1381530761719 28.615877151489258 -217.212890625 -159.55335998535156 172.72386169433594 104.09336853027344 213.44944763183594 -140.82635498046875 256.04290771484375 472.5290832519531 82.2951431274414 262.1107177734375 309.8902893066406 461.09527587890625 -203.59597778320312 -152.23680114746094 186.77293395996094 -123.88719940185547 16.79087257385254 129.68927001953125 498.00787353515625
2016	201.9418487548828 333.5791320800781 -243.79977416992188 -62.40877151489258 35.50333786010742 -114.2816390991211 -227.63958740234375 -336.09930419921875 578.1762084960938 -475.6358337402344 -191.27134704589844 -350.1369323730469 28.615055084228516 -217.21347045898438 -159.55291748046875 172.72483825683594 104.09371185302734 213.4466094970703 -140.82614135742188 256.043212890625 472.5255432128906 82.2944564819336 262.10870361328125 309.8935241699219 461.0971374511719 -203.59706115722656 -152.23716735839844 186.77362060546875 -123.88851165771484 16.78915023803711 129.6892852783203 498.00787353515625
2017	1110.713134765625 1744.7674560546875 -1243.465576171875 -282.841064453125 225.040771484375 -637.8743286132812 -1172.374267578125 -1799.29443359375 3000.56103515625 -2457.28173828125 -1062.9970703125 -1752.0279541015625 222.42771911621094 -1116.6533203125 -871.5770874023438 866.7198486328125 553.7786865234375 1171.9385986328125 -778.5841064453125 1365.1087646484375 2420.5185546875 419.7347412109375 1319.4300537109375 1685.7392578125 2424.58544921875 -1059.404541015625 -862.3504638671875 959.7540893554688 -713.3507080078125 171.0824737548828 732.02392578125 2572.81298828125
2018	1110.713134765625 1744.7674560546875 -1243.465576171875 -282.841064453125 225.040771484375 -637.8743286132812 -1172.374267578125 -1799.29443359375 3000.56103515625 -2457.28173828125 -1062.9970703125 -1752.0279541015625 222.42771911621094 -1116.6533203125 -871.5770874023438 866.7198486328125 553.7786865234375 1171.9385986328125 -778.5841064453125 1365.1087646484375 2420.5185546875 419.7347412109375 1319.4300537109375 1685.7392578125 2424.58544921875 -1059.404541015625 -862.3504638671875 959.7540893554688 -713.3507080078125 171.0824737548828 732.02392578125 2572.81298828125
